id	patient_subgroup_id	drug_id	regulation_sign
1479	1071	578	1
1480	1071	710	1
1481	1071	117	1
1482	1071	1349	1
1483	1071	188	1
1484	1071	1576	1
1485	1071	2279	1
1486	1071	2570	1
1487	1071	2588	1
1488	1071	2651	1
1489	1071	2701	1
1490	1071	1313	1
1491	1071	1361	1
1492	1071	3026	1
1493	1071	33	-1
1494	1071	1017	-1
1495	1071	1376	-1
1496	1071	2379	-1
1497	1071	2922	-1
1498	1071	3552	-1
1499	1263	318	1
1500	1263	744	1
1501	1263	1184	1
1502	1263	900	1
1503	1263	608	1
1504	1263	1357	1
1505	1263	1397	1
1506	1263	1403	1
1507	1263	1410	1
1508	1263	2098	1
1509	1263	2300	1
1510	1263	2326	1
1511	1263	1330	1
1512	1263	1360	1
1513	1263	3379	1
1514	1263	3512	1
1515	1263	3542	1
1516	1263	297	-1
1517	1263	1225	-1
1518	1263	1268	-1
1519	1263	3276	-1
1520	1263	3439	-1
1521	1265	334	1
1522	1265	808	1
1523	1265	2244	1
1524	1265	1397	1
1525	1265	2989	1
1526	1266	88	1
1527	1266	185	1
1528	1266	248	1
1529	1266	260	1
1530	1266	233	1
1531	1266	364	1
1532	1266	561	1
1533	1266	608	1
1534	1266	545	1
1535	1266	632	1
1536	1266	644	1
1537	1266	677	1
1538	1266	808	1
1539	1266	1050	1
1540	1266	1079	1
1541	1266	1087	1
1542	1266	1218	1
1543	1266	1258	1
1544	1266	1270	1
1545	1266	1293	1
1546	1266	1318	1
1547	1266	265	1
1548	1266	1445	1
1549	1266	1578	1
1550	1266	1607	1
1551	1266	1654	1
1552	1266	1713	1
1553	1266	1813	1
1554	1266	1859	1
1555	1266	1292	1
1556	1266	1381	1
1557	1266	2040	1
1558	1266	2056	1
1559	1266	2162	1
1560	1266	2244	1
1561	1266	2271	1
1562	1266	2279	1
1563	1266	2322	1
1564	1266	2393	1
1565	1266	1397	1
1566	1266	1385	1
1567	1266	2830	1
1568	1266	2852	1
1569	1266	1360	1
1570	1266	3293	1
1571	1266	1393	1
1572	1266	3387	1
1573	1266	1407	1
1574	1266	3474	1
1575	1266	3537	1
1576	1266	210	-1
1577	1266	297	-1
1578	1266	310	-1
1579	1266	406	-1
1580	1266	657	-1
1581	1266	945	-1
1582	1266	1069	-1
1583	1266	1086	-1
1584	1266	1320	-1
1585	1266	972	-1
1586	1266	1545	-1
1587	1266	1256	-1
1588	1266	1677	-1
1589	1266	1702	-1
1590	1266	1755	-1
1591	1266	2227	-1
1592	1266	752	-1
1593	1266	2409	-1
1594	1266	1289	-1
1595	1266	3216	-1
1596	1266	3546	-1
1597	14	2308	1
1598	14	53	-1
1599	14	63	-1
1600	14	446	-1
1601	14	480	-1
1602	14	1143	-1
1603	14	1240	-1
1604	14	1333	-1
1605	14	2555	-1
1606	159	46	1
1607	159	82	1
1608	159	267	1
1609	159	482	1
1610	159	195	1
1611	159	1087	1
1612	159	368	1
1613	159	1356	1
1614	159	1368	1
1615	159	1378	1
1616	159	1483	1
1617	159	1649	1
1618	159	1759	1
1619	159	1978	1
1620	159	2532	1
1621	159	2754	1
1622	159	2769	1
1623	159	2869	1
1624	159	2884	1
1625	159	2937	1
1626	159	2947	1
1627	159	530	-1
1628	159	532	-1
1629	159	39	-1
1630	159	738	-1
1631	159	1030	-1
1632	159	1082	-1
1633	159	1322	-1
1634	159	1348	-1
1635	159	1653	-1
1636	159	1838	-1
1637	159	2529	-1
1638	159	2574	-1
1639	159	2927	-1
1640	159	3007	-1
1641	159	3069	-1
1642	159	3149	-1
1643	159	3175	-1
1644	159	3193	-1
1645	159	3364	-1
1646	159	3402	-1
1647	163	78	1
1648	163	82	1
1649	163	110	1
1650	163	170	1
1651	163	176	1
1652	163	195	1
1653	163	216	1
1654	163	267	1
1655	163	305	1
1656	163	327	1
1657	163	680	1
1658	163	731	1
1659	163	802	1
1660	163	876	1
1661	163	877	1
1662	163	911	1
1663	163	1008	1
1664	163	1033	1
1665	163	1087	1
1666	163	507	1
1667	163	1158	1
1668	163	233	1
1669	163	1273	1
1670	163	1274	1
1671	163	1280	1
1672	163	900	1
1673	163	1356	1
1674	163	1368	1
1675	163	1411	1
1676	163	409	1
1677	163	886	1
1678	163	774	1
1679	163	1545	1
1680	163	1589	1
1681	163	1649	1
1682	163	1658	1
1683	163	1665	1
1684	163	1760	1
1685	163	1857	1
1686	163	608	1
1687	163	2149	1
1688	163	2228	1
1689	163	2262	1
1690	163	2386	1
1691	163	2561	1
1692	163	2564	1
1693	163	2754	1
1694	163	2769	1
1695	163	2837	1
1696	163	2867	1
1697	163	2869	1
1698	163	2997	1
1699	163	3037	1
1700	163	1317	1
1701	163	3164	1
1702	163	1376	1
1703	163	3409	1
1704	163	3520	1
1705	163	3522	1
1706	163	3566	1
1707	163	24	-1
1708	163	297	-1
1709	163	301	-1
1710	163	532	-1
1711	163	545	-1
1712	163	738	-1
1713	163	864	-1
1714	163	985	-1
1715	163	1020	-1
1716	163	1025	-1
1717	163	1035	-1
1718	163	1117	-1
1719	163	979	-1
1720	163	1297	-1
1721	163	1304	-1
1722	163	1313	-1
1723	163	1318	-1
1724	163	1322	-1
1725	163	1348	-1
1726	163	1375	-1
1727	163	1380	-1
1728	163	1389	-1
1729	163	1390	-1
1730	163	868	-1
1731	163	1405	-1
1732	163	1101	-1
1733	163	1550	-1
1734	163	1344	-1
1735	163	1693	-1
1736	163	1811	-1
1737	163	1838	-1
1738	163	1999	-1
1739	163	2044	-1
1740	163	2116	-1
1741	163	2344	-1
1742	163	2471	-1
1743	163	1247	-1
1744	163	2511	-1
1745	163	2529	-1
1746	163	2624	-1
1747	163	2651	-1
1748	163	2656	-1
1749	163	2699	-1
1750	163	2790	-1
1751	163	2818	-1
1752	163	2866	-1
1753	163	2883	-1
1754	163	2915	-1
1755	163	2963	-1
1756	163	3007	-1
1757	163	3015	-1
1758	163	1352	-1
1759	163	3149	-1
1760	163	3159	-1
1761	163	3163	-1
1762	163	3192	-1
1763	163	3193	-1
1764	163	3197	-1
1765	163	3211	-1
1766	163	3402	-1
1767	163	3487	-1
1768	163	3509	-1
1769	164	146	1
1770	164	188	1
1771	164	232	1
1772	164	239	1
1773	164	267	1
1774	164	327	1
1775	164	597	1
1776	164	802	1
1777	164	1006	1
1778	164	1416	1
1779	164	1605	1
1780	164	2532	1
1781	164	886	1
1782	164	2869	1
1783	164	2947	1
1784	164	3405	1
1785	164	530	-1
1786	164	642	-1
1787	164	703	-1
1788	164	1007	-1
1789	164	1496	-1
1790	164	1976	-1
1791	164	2456	-1
1792	164	2574	-1
1793	166	9	1
1794	166	46	1
1795	166	82	1
1796	166	199	1
1797	166	232	1
1798	166	267	1
1799	166	233	1
1800	166	316	1
1801	166	327	1
1802	166	398	1
1803	166	416	1
1804	166	453	1
1805	166	466	1
1806	166	529	1
1807	166	585	1
1808	166	597	1
1809	166	629	1
1810	166	671	1
1811	166	774	1
1812	166	824	1
1813	166	827	1
1814	166	857	1
1815	166	911	1
1816	166	913	1
1817	166	914	1
1818	166	940	1
1819	166	973	1
1820	166	1018	1
1821	166	1087	1
1822	166	1099	1
1823	166	1100	1
1824	166	1119	1
1825	166	1158	1
1826	166	1210	1
1827	166	1218	1
1828	166	1278	1
1829	166	1280	1
1830	166	368	1
1831	166	1315	1
1832	166	586	1
1833	166	323	1
1834	166	1356	1
1835	166	1367	1
1836	166	1368	1
1837	166	1376	1
1838	166	1378	1
1839	166	229	1
1840	166	886	1
1841	166	1192	1
1842	166	1430	1
1843	166	1438	1
1844	166	1448	1
1845	166	1498	1
1846	166	1545	1
1847	166	1605	1
1848	166	1630	1
1849	166	1638	1
1850	166	1648	1
1851	166	1649	1
1852	166	1665	1
1853	166	1388	1
1854	166	1673	1
1855	166	1687	1
1856	166	382	1
1857	166	1697	1
1858	166	1707	1
1859	166	1720	1
1860	166	1750	1
1861	166	1759	1
1862	166	1857	1
1863	166	1865	1
1864	166	1891	1
1865	166	1264	1
1866	166	1921	1
1867	166	1931	1
1868	166	1935	1
1869	166	1988	1
1870	166	1993	1
1871	166	2005	1
1872	166	2071	1
1873	166	1273	1
1874	166	2118	1
1875	166	2264	1
1876	166	2291	1
1877	166	1386	1
1878	166	2382	1
1879	166	2387	1
1880	166	2459	1
1881	166	2549	1
1882	166	2592	1
1883	166	2610	1
1884	166	2617	1
1885	166	2715	1
1886	166	2754	1
1887	166	2769	1
1888	166	2837	1
1889	166	2852	1
1890	166	2858	1
1891	166	2869	1
1892	166	2877	1
1893	166	2937	1
1894	166	2939	1
1895	166	2947	1
1896	166	662	1
1897	166	2997	1
1898	166	3068	1
1899	166	3117	1
1900	166	3272	1
1901	166	3285	1
1902	166	1392	1
1903	166	3297	1
1904	166	3345	1
1905	166	3482	1
1906	166	3514	1
1907	166	67	-1
1908	166	115	-1
1909	166	186	-1
1910	166	265	-1
1911	166	297	-1
1912	166	532	-1
1913	166	836	-1
1914	166	864	-1
1915	166	868	-1
1916	166	985	-1
1917	166	1035	-1
1918	166	1113	-1
1919	166	39	-1
1920	166	1322	-1
1921	166	1380	-1
1922	166	1389	-1
1923	166	1390	-1
1924	166	414	-1
1925	166	1405	-1
1926	166	1056	-1
1927	166	1424	-1
1928	166	1518	-1
1929	166	1529	-1
1930	166	1550	-1
1931	166	1247	-1
1932	166	1258	-1
1933	166	1260	-1
1934	166	1811	-1
1935	166	1838	-1
1936	166	2016	-1
1937	166	2026	-1
1938	166	1284	-1
1939	166	2416	-1
1940	166	2439	-1
1941	166	2445	-1
1942	166	2449	-1
1943	166	2510	-1
1944	166	2574	-1
1945	166	2656	-1
1946	166	2742	-1
1947	166	2818	-1
1948	166	2829	-1
1949	166	2847	-1
1950	166	2866	-1
1951	166	2880	-1
1952	166	2883	-1
1953	166	3126	-1
1954	166	3149	-1
1955	166	3192	-1
1956	166	3197	-1
1957	166	1365	-1
1958	166	3214	-1
1959	166	3509	-1
1960	172	46	1
1961	172	55	1
1962	172	82	1
1963	172	93	1
1964	172	144	1
1965	172	166	1
1966	172	198	1
1967	172	199	1
1968	172	232	1
1969	172	321	1
1970	172	340	1
1971	172	376	1
1972	172	401	1
1973	172	466	1
1974	172	515	1
1975	172	529	1
1976	172	560	1
1977	172	600	1
1978	172	602	1
1979	172	1024	1
1980	172	1038	1
1981	172	1087	1
1982	172	1023	1
1983	172	1192	1
1984	172	368	1
1985	172	1362	1
1986	172	1367	1
1987	172	1368	1
1988	172	1403	1
1989	172	305	1
1990	172	764	1
1991	172	1448	1
1992	172	1461	1
1993	172	535	1
1994	172	1214	1
1995	172	1767	1
1996	172	1819	1
1997	172	1846	1
1998	172	1886	1
1999	172	1903	1
2000	172	1921	1
2001	172	1967	1
2002	172	2154	1
2003	172	2258	1
2004	172	2334	1
2005	172	2382	1
2006	172	2387	1
2007	172	2560	1
2008	172	2563	1
2009	172	2747	1
2010	172	2769	1
2011	172	2794	1
2012	172	2831	1
2013	172	2869	1
2014	172	2882	1
2015	172	2937	1
2016	172	1047	1
2017	172	3164	1
2018	172	1376	1
2019	172	3272	1
2020	172	3465	1
2021	172	3516	1
2022	172	386	-1
2023	172	430	-1
2024	172	479	-1
2025	172	675	-1
2026	172	750	-1
2027	172	864	-1
2028	172	868	-1
2029	172	1035	-1
2030	172	117	-1
2031	172	1101	-1
2032	172	1102	-1
2033	172	979	-1
2034	172	464	-1
2035	172	1290	-1
2036	172	1304	-1
2037	172	1319	-1
2038	172	1348	-1
2039	172	1390	-1
2040	172	81	-1
2041	172	1009	-1
2042	172	1526	-1
2043	172	1547	-1
2044	172	1588	-1
2045	172	1639	-1
2046	172	1895	-1
2047	172	2059	-1
2048	172	2083	-1
2049	172	2116	-1
2050	172	2193	-1
2051	172	2263	-1
2052	172	2351	-1
2053	172	2466	-1
2054	172	2569	-1
2055	172	2574	-1
2056	172	2612	-1
2057	172	2634	-1
2058	172	2651	-1
2059	172	2656	-1
2060	172	2883	-1
2061	172	2915	-1
2062	172	2963	-1
2063	172	1375	-1
2064	172	3069	-1
2065	172	3126	-1
2066	172	1374	-1
2067	172	3149	-1
2068	172	3152	-1
2069	172	3163	-1
2070	172	3175	-1
2071	172	3192	-1
2072	172	805	-1
2073	172	248	-1
2074	172	3352	-1
2075	174	41	1
2076	174	77	1
2077	174	82	1
2078	174	266	1
2079	174	321	1
2080	174	356	1
2081	174	515	1
2082	174	529	1
2083	174	560	1
2084	174	678	1
2085	174	951	1
2086	174	1033	1
2087	174	1087	1
2088	174	1093	1
2089	174	507	1
2090	174	1154	1
2091	174	1215	1
2092	174	1280	1
2093	174	1376	1
2094	174	802	1
2095	174	305	1
2096	174	357	1
2097	174	1545	1
2098	174	1649	1
2099	174	1697	1
2100	174	95	1
2101	174	1760	1
2102	174	1767	1
2103	174	1774	1
2104	174	1798	1
2105	174	1846	1
2106	174	2018	1
2107	174	2020	1
2108	174	2269	1
2109	174	2337	1
2110	174	2382	1
2111	174	2386	1
2112	174	2541	1
2113	174	2629	1
2114	174	2824	1
2115	174	2869	1
2116	174	2882	1
2117	174	2937	1
2118	174	658	1
2119	174	3110	1
2120	174	3166	1
2121	174	3173	1
2122	174	1378	1
2123	174	627	1
2124	174	3324	1
2125	174	3419	1
2126	174	3482	1
2127	174	3506	1
2128	174	3527	1
2129	174	39	-1
2130	174	49	-1
2131	174	117	-1
2132	174	132	-1
2133	174	189	-1
2134	174	280	-1
2135	174	301	-1
2136	174	332	-1
2137	174	333	-1
2138	174	421	-1
2139	174	424	-1
2140	174	439	-1
2141	174	441	-1
2142	174	446	-1
2143	174	479	-1
2144	174	532	-1
2145	174	545	-1
2146	174	550	-1
2147	174	554	-1
2148	174	555	-1
2149	174	579	-1
2150	174	624	-1
2151	174	738	-1
2152	174	805	-1
2153	174	992	-1
2154	174	1062	-1
2155	174	1101	-1
2156	174	1172	-1
2157	174	1262	-1
2158	174	464	-1
2159	174	1290	-1
2160	174	1304	-1
2161	174	1313	-1
2162	174	1337	-1
2163	174	89	-1
2164	174	1399	-1
2165	174	1443	-1
2166	174	1481	-1
2167	174	303	-1
2168	174	1515	-1
2169	174	1244	-1
2170	174	1550	-1
2171	174	1556	-1
2172	174	1588	-1
2173	174	1247	-1
2174	174	1297	-1
2175	174	800	-1
2176	174	1258	-1
2177	174	1693	-1
2178	174	1716	-1
2179	174	1764	-1
2180	174	1780	-1
2181	174	1811	-1
2182	174	1832	-1
2183	174	1838	-1
2184	174	1858	-1
2185	174	1381	-1
2186	174	1976	-1
2187	174	1260	-1
2188	174	2161	-1
2189	174	2174	-1
2190	174	2263	-1
2191	174	2293	-1
2192	174	2318	-1
2193	174	2471	-1
2194	174	2511	-1
2195	174	2512	-1
2196	174	2534	-1
2197	174	2574	-1
2198	174	2600	-1
2199	174	2612	-1
2200	174	1348	-1
2201	174	2621	-1
2202	174	1319	-1
2203	174	2847	-1
2204	174	1396	-1
2205	174	2883	-1
2206	174	2963	-1
2207	174	3007	-1
2208	174	3025	-1
2209	174	3149	-1
2210	174	3175	-1
2211	174	3193	-1
2212	174	3198	-1
2213	174	1365	-1
2214	174	3238	-1
2215	174	3255	-1
2216	174	3274	-1
2217	174	853	-1
2218	174	3364	-1
2219	174	3402	-1
2220	174	3460	-1
2221	174	3543	-1
2222	174	3556	-1
2223	174	3569	-1
2224	176	46	1
2225	176	267	1
2226	176	1356	1
2227	176	2532	1
2228	176	2869	1
2229	176	1317	1
2230	176	409	1
2231	176	320	1
2232	176	186	-1
2233	176	1571	-1
2234	176	1838	-1
2235	176	2344	-1
2236	179	540	1
2237	179	110	1
2238	179	233	1
2239	179	1589	1
2240	179	1605	1
2241	179	1658	1
2242	179	1898	1
2243	179	1273	1
2244	179	2149	1
2245	179	2532	1
2246	179	2869	1
2247	179	3004	1
2248	179	1317	1
2249	179	864	-1
2250	179	1297	-1
2251	179	1405	-1
2252	179	1550	-1
2253	179	1693	-1
2254	179	1281	-1
2255	179	2656	-1
2256	179	2963	-1
2257	180	9	1
2258	180	46	1
2259	180	82	1
2260	180	112	1
2261	180	170	1
2262	180	216	1
2263	180	239	1
2264	180	259	1
2265	180	280	1
2266	180	466	1
2267	180	480	1
2268	180	482	1
2269	180	489	1
2270	180	515	1
2271	180	529	1
2272	180	595	1
2273	180	678	1
2274	180	680	1
2275	180	810	1
2276	180	876	1
2277	180	891	1
2278	180	957	1
2279	180	970	1
2280	180	1008	1
2281	180	1083	1
2282	180	507	1
2283	180	1119	1
2284	180	1158	1
2285	180	156	1
2286	180	110	1
2287	180	233	1
2288	180	1280	1
2289	180	900	1
2290	180	1358	1
2291	180	1368	1
2292	180	1376	1
2293	180	802	1
2294	180	658	1
2295	180	1188	1
2296	180	409	1
2297	180	627	1
2298	180	93	1
2299	180	629	1
2300	180	886	1
2301	180	1438	1
2302	180	1537	1
2303	180	1539	1
2304	180	1589	1
2305	180	1646	1
2306	180	1665	1
2307	180	1697	1
2308	180	1767	1
2309	180	1819	1
2310	180	1846	1
2311	180	1857	1
2312	180	1978	1
2313	180	2020	1
2314	180	1273	1
2315	180	2106	1
2316	180	2219	1
2317	180	2262	1
2318	180	2386	1
2319	180	2532	1
2320	180	2541	1
2321	180	2561	1
2322	180	615	1
2323	180	2754	1
2324	180	2769	1
2325	180	2837	1
2326	180	2869	1
2327	180	2937	1
2328	180	781	1
2329	180	2952	1
2330	180	2967	1
2331	180	3021	1
2332	180	3037	1
2333	180	1343	1
2334	180	398	1
2335	180	3110	1
2336	180	3173	1
2337	180	3207	1
2338	180	1184	1
2339	180	3491	1
2340	180	3566	1
2341	180	163	-1
2342	180	297	-1
2343	180	301	-1
2344	180	443	-1
2345	180	532	-1
2346	180	554	-1
2347	180	665	-1
2348	180	707	-1
2349	180	738	-1
2350	180	864	-1
2351	180	874	-1
2352	180	912	-1
2353	180	936	-1
2354	180	1009	-1
2355	180	1020	-1
2356	180	1025	-1
2357	180	1030	-1
2358	180	1035	-1
2359	180	1062	-1
2360	180	1082	-1
2361	180	117	-1
2362	180	1117	-1
2363	180	1228	-1
2364	180	1258	-1
2365	180	464	-1
2366	180	1297	-1
2367	180	1304	-1
2368	180	1313	-1
2369	180	1322	-1
2370	180	1337	-1
2371	180	1348	-1
2372	180	1375	-1
2373	180	1380	-1
2374	180	796	-1
2375	180	1125	-1
2376	180	1515	-1
2377	180	1526	-1
2378	180	1550	-1
2379	180	1564	-1
2380	180	1247	-1
2381	180	1761	-1
2382	180	1260	-1
2383	180	1838	-1
2384	180	1971	-1
2385	180	2044	-1
2386	180	2169	-1
2387	180	2192	-1
2388	180	2193	-1
2389	180	2293	-1
2390	180	2344	-1
2391	180	2376	-1
2392	180	2430	-1
2393	180	2462	-1
2394	180	2471	-1
2395	180	2486	-1
2396	180	2501	-1
2397	180	2505	-1
2398	180	2511	-1
2399	180	2656	-1
2400	180	2816	-1
2401	180	2818	-1
2402	180	2829	-1
2403	180	2847	-1
2404	180	2866	-1
2405	180	2880	-1
2406	180	2927	-1
2407	180	2940	-1
2408	180	2963	-1
2409	180	3025	-1
2410	180	3031	-1
2411	180	3065	-1
2412	180	3069	-1
2413	180	3149	-1
2414	180	3163	-1
2415	180	3193	-1
2416	180	3198	-1
2417	180	3243	-1
2418	180	3364	-1
2419	180	3402	-1
2420	180	3487	-1
2421	180	3509	-1
2422	180	3556	-1
2423	183	540	1
2424	183	627	1
2425	183	1483	1
2426	183	1649	1
2427	183	1759	1
2428	183	1823	1
2429	183	1865	1
2430	183	1905	1
2431	183	2532	1
2432	183	2754	1
2433	183	3037	1
2434	183	1322	-1
2435	183	1297	-1
2436	184	46	1
2437	184	108	1
2438	184	110	1
2439	184	112	1
2440	184	170	1
2441	184	203	1
2442	184	211	1
2443	184	213	1
2444	184	216	1
2445	184	219	1
2446	184	266	1
2447	184	298	1
2448	184	305	1
2449	184	321	1
2450	184	429	1
2451	184	515	1
2452	184	529	1
2453	184	560	1
2454	184	599	1
2455	184	600	1
2456	184	668	1
2457	184	724	1
2458	184	810	1
2459	184	838	1
2460	184	911	1
2461	184	957	1
2462	184	1013	1
2463	184	1038	1
2464	184	1061	1
2465	184	1074	1
2466	184	507	1
2467	184	1119	1
2468	184	1158	1
2469	184	1214	1
2470	184	1280	1
2471	184	467	1
2472	184	1356	1
2473	184	1359	1
2474	184	1376	1
2475	184	1378	1
2476	184	802	1
2477	184	168	1
2478	184	394	1
2479	184	629	1
2480	184	1087	1
2481	184	1430	1
2482	184	1472	1
2483	184	1498	1
2484	184	1545	1
2485	184	1579	1
2486	184	1589	1
2487	184	1649	1
2488	184	1659	1
2489	184	1333	1
2490	184	1697	1
2491	184	1740	1
2492	184	1819	1
2493	184	1857	1
2494	184	1967	1
2495	184	2112	1
2496	184	368	1
2497	184	2149	1
2498	184	2251	1
2499	184	2258	1
2500	184	2262	1
2501	184	2360	1
2502	184	2382	1
2503	184	2386	1
2504	184	2396	1
2505	184	2401	1
2506	184	2549	1
2507	184	2575	1
2508	184	2580	1
2509	184	2618	1
2510	184	2703	1
2511	184	2754	1
2512	184	2769	1
2513	184	2805	1
2514	184	2869	1
2515	184	2892	1
2516	184	764	1
2517	184	156	1
2518	184	3068	1
2519	184	3083	1
2520	184	398	1
2521	184	3195	1
2522	184	3200	1
2523	184	3233	1
2524	184	627	1
2525	184	3320	1
2526	184	3322	1
2527	184	3323	1
2528	184	1184	1
2529	184	3406	1
2530	184	3447	1
2531	184	3482	1
2532	184	3514	1
2533	184	3527	1
2534	184	28	-1
2535	184	49	-1
2536	184	63	-1
2537	184	65	-1
2538	184	132	-1
2539	184	152	-1
2540	184	163	-1
2541	184	186	-1
2542	184	192	-1
2543	184	197	-1
2544	184	238	-1
2545	184	291	-1
2546	184	301	-1
2547	184	332	-1
2548	184	370	-1
2549	184	488	-1
2550	184	509	-1
2551	184	530	-1
2552	184	532	-1
2553	184	545	-1
2554	184	549	-1
2555	184	554	-1
2556	184	563	-1
2557	184	575	-1
2558	184	642	-1
2559	184	738	-1
2560	184	742	-1
2561	184	805	-1
2562	184	829	-1
2563	184	864	-1
2564	184	888	-1
2565	184	927	-1
2566	184	932	-1
2567	184	1020	-1
2568	184	1025	-1
2569	184	1030	-1
2570	184	1113	-1
2571	184	979	-1
2572	184	1228	-1
2573	184	421	-1
2574	184	464	-1
2575	184	1304	-1
2576	184	1322	-1
2577	184	1337	-1
2578	184	1375	-1
2579	184	1380	-1
2580	184	27	-1
2581	184	1390	-1
2582	184	1400	-1
2583	184	1432	-1
2584	184	1443	-1
2585	184	1492	-1
2586	184	1496	-1
2587	184	303	-1
2588	184	1515	-1
2589	184	1526	-1
2590	184	1550	-1
2591	184	1555	-1
2592	184	1564	-1
2593	184	1344	-1
2594	184	1572	-1
2595	184	1258	-1
2596	184	1259	-1
2597	184	1354	-1
2598	184	1832	-1
2599	184	1838	-1
2600	184	553	-1
2601	184	2044	-1
2602	184	2116	-1
2603	184	2160	-1
2604	184	2193	-1
2605	184	1285	-1
2606	184	2230	-1
2607	184	2261	-1
2608	184	2344	-1
2609	184	2462	-1
2610	184	2471	-1
2611	184	2486	-1
2612	184	2496	-1
2613	184	69	-1
2614	184	2505	-1
2615	184	2511	-1
2616	184	2512	-1
2617	184	2574	-1
2618	184	2652	-1
2619	184	2656	-1
2620	184	2665	-1
2621	184	2673	-1
2622	184	2716	-1
2623	184	2735	-1
2624	184	2742	-1
2625	184	1314	-1
2626	184	2818	-1
2627	184	2841	-1
2628	184	2847	-1
2629	184	2853	-1
2630	184	2874	-1
2631	184	2883	-1
2632	184	2895	-1
2633	184	2927	-1
2634	184	2963	-1
2635	184	3025	-1
2636	184	3031	-1
2637	184	3075	-1
2638	184	1374	-1
2639	184	3149	-1
2640	184	3163	-1
2641	184	3175	-1
2642	184	3193	-1
2643	184	3197	-1
2644	184	3198	-1
2645	184	3211	-1
2646	184	3243	-1
2647	184	3255	-1
2648	184	3265	-1
2649	184	3375	-1
2650	184	3401	-1
2651	184	3432	-1
2652	184	3439	-1
2653	184	3456	-1
2654	184	373	-1
2655	184	3487	-1
2656	184	1313	-1
2657	185	82	1
2658	185	321	1
2659	185	429	1
2660	185	144	1
2661	185	680	1
2662	185	1661	1
2663	185	1774	1
2664	185	2354	1
2665	185	3110	1
2666	185	3166	1
2667	185	3173	1
2668	185	1376	1
2669	185	627	1
2670	185	132	-1
2671	185	296	-1
2672	185	624	-1
2673	185	738	-1
2674	185	864	-1
2675	185	1030	-1
2676	185	1062	-1
2677	185	117	-1
2678	185	1304	-1
2679	185	1319	-1
2680	185	1337	-1
2681	185	1348	-1
2682	185	1405	-1
2683	185	1550	-1
2684	185	1344	-1
2685	185	1588	-1
2686	185	1693	-1
2687	185	1838	-1
2688	185	2116	-1
2689	185	2471	-1
2690	185	2511	-1
2691	185	221	-1
2692	185	2883	-1
2693	185	2927	-1
2694	185	3031	-1
2695	185	3149	-1
2696	185	3175	-1
2697	185	3193	-1
2698	185	3402	-1
2699	189	267	1
2700	189	327	1
2701	189	911	1
2702	189	1099	1
2703	189	1376	1
2704	189	1430	1
2705	189	1589	1
2706	189	1823	1
2707	189	1865	1
2708	189	608	1
2709	189	1273	1
2710	189	2115	1
2711	189	2754	1
2712	189	2869	1
2713	189	2937	1
2714	189	2952	1
2715	189	1268	1
2716	189	3522	1
2717	189	192	-1
2718	189	437	-1
2719	189	39	-1
2720	189	738	-1
2721	189	1322	-1
2722	189	1838	-1
2723	189	2818	-1
2724	189	2927	-1
2725	190	46	1
2726	190	77	1
2727	190	316	1
2728	190	489	1
2729	190	597	1
2730	190	668	1
2731	190	609	1
2732	190	807	1
2733	190	911	1
2734	190	1187	1
2735	190	1218	1
2736	190	110	1
2737	190	233	1
2738	190	1339	1
2739	190	886	1
2740	190	1087	1
2741	190	1426	1
2742	190	1521	1
2743	190	1649	1
2744	190	1367	1
2745	190	1707	1
2746	190	1750	1
2747	190	1759	1
2748	190	1799	1
2749	190	1967	1
2750	190	1273	1
2751	190	1257	1
2752	190	2262	1
2753	190	2264	1
2754	190	2386	1
2755	190	2532	1
2756	190	2754	1
2757	190	2769	1
2758	190	2837	1
2759	190	2892	1
2760	190	2997	1
2761	190	3004	1
2762	190	848	1
2763	190	1376	1
2764	190	3287	1
2765	190	53	-1
2766	190	265	-1
2767	190	301	-1
2768	190	437	-1
2769	190	467	-1
2770	190	532	-1
2771	190	829	-1
2772	190	864	-1
2773	190	936	-1
2774	190	1062	-1
2775	190	1144	-1
2776	190	1212	-1
2777	190	1322	-1
2778	190	1380	-1
2779	190	1405	-1
2780	190	209	-1
2781	190	1716	-1
2782	190	1838	-1
2783	190	1944	-1
2784	190	2344	-1
2785	190	2439	-1
2786	190	69	-1
2787	190	2651	-1
2788	190	2742	-1
2789	190	1305	-1
2790	190	1309	-1
2791	190	2836	-1
2792	190	2883	-1
2793	190	122	-1
2794	190	1375	-1
2795	190	3116	-1
2796	190	3263	-1
2797	195	46	1
2798	195	82	1
2799	195	108	1
2800	195	112	1
2801	195	139	1
2802	195	144	1
2803	195	170	1
2804	195	176	1
2805	195	191	1
2806	195	198	1
2807	195	213	1
2808	195	239	1
2809	195	243	1
2810	195	259	1
2811	195	267	1
2812	195	305	1
2813	195	321	1
2814	195	356	1
2815	195	429	1
2816	195	453	1
2817	195	466	1
2818	195	480	1
2819	195	482	1
2820	195	515	1
2821	195	529	1
2822	195	560	1
2823	195	564	1
2824	195	668	1
2825	195	724	1
2826	195	827	1
2827	195	765	1
2828	195	835	1
2829	195	856	1
2830	195	877	1
2831	195	913	1
2832	195	1033	1
2833	195	1038	1
2834	195	195	1
2835	195	1083	1
2836	195	1154	1
2837	195	1214	1
2838	195	1215	1
2839	195	1218	1
2840	195	1093	1
2841	195	1358	1
2842	195	1368	1
2843	195	1378	1
2844	195	802	1
2845	195	1087	1
2846	195	774	1
