id	patient_subgroup_a_id	patient_subgroup_b_id	relative_risk
50517	438	871	-224.087562773994
50518	871	438	-8.41762997477141
50519	438	1259	-6.26704733052652
50520	1259	438	-2.81513557002071
50521	439	843	-125.760320536339
50522	843	439	-22.4290578487601
50523	439	866	-13.9834211852042
50524	866	439	-13.074134686302
50525	439	861	-28.3177408799849
50526	861	439	-9.23886186859421
50527	439	871	-158.012443946894
50528	871	439	-20.942469112399
50529	441	777	-17.4935690291525
50530	777	441	-4.26036177357245
50531	441	785	-7.33671857056447
50532	785	441	-1.09878147927079
50533	441	787	-11.9745928420158
50534	787	441	-3.40041999446745
50535	441	789	-10.3415143024656
50536	441	843	-90.7283710939635
50537	843	441	-9.84309848553517
50538	441	871	-115.154739063105
50539	871	441	-8.41762997477141
50540	441	872	-56.1800624713145
50541	872	441	-24.5656587103101
50542	441	1185	-56.1800624713145
50543	1185	441	-38.0458555187981
50544	442	871	-42.5888918633934
50545	871	442	-2.38912086544425
50546	442	1185	-73.7576562580229
50547	1185	442	-38.0458555187981
50548	442	1202	-29.9079822293846
50549	1202	442	-31.7183118069353
50550	442	1206	-29.9079822293846
50551	1206	442	-40.5649760682473
50552	443	560	-28.3525509453383
50553	560	443	-51.1559213189828
50554	443	582	-5.29420660404652
50555	582	443	-2.12229680957017
50556	443	837	-4.45730724805704
50557	837	443	-7.35442076537878
50558	443	841	-42.7070650018544
50559	841	443	-43.9308495590901
50560	443	844	-4.45730724805704
50561	844	443	-5.74981406137928
50562	443	849	-12.0880840631624
50563	849	443	-20.943801239597
50564	443	843	-51.638710492354
50565	843	443	-15.4988616512345
50566	443	866	-8.47053607051578
50567	866	443	-13.074134686302
50568	443	861	-32.6007085396183
50569	861	443	-17.5478578481997
50570	443	871	-42.7070650018544
50571	871	443	-8.41762997477141
50572	443	890	-6.51676562694741
50573	890	443	-7.58611401646002
50574	443	1185	-21.0550222000444
50575	1185	443	-38.0458555187981
50576	445	787	-32.0305332448611
50577	787	445	-3.40041999446745
50578	445	789	-27.679118232694
50579	445	796	-38.0005075717439
50580	796	445	-2.39493108996532
50581	445	861	-38.0005075717439
50582	861	445	-2.89622571463468
50583	446	841	-27.1668565026491
50584	841	446	-12.4478777574578
50585	446	843	-175.341172070654
50586	843	446	-22.4290578487601
50587	446	861	-11.9218722332045
50588	861	446	-2.89622571463468
50589	446	871	-212.503942085737
50590	871	446	-20.942469112399
50591	448	560	-23.3025898528322
50592	560	448	-51.1559213189828
50593	448	562	-2.24562311071193
50594	562	448	-28.1348400355136
50595	448	556	-9.95018495578552
50596	556	448	-8.3104921589185
50597	448	577	-6.97137195554193
50598	577	448	-3.87723911740493
50599	448	580	-17.338334805189
50600	580	448	-18.2794669885587
50601	448	841	-9.95018495578552
50602	841	448	-12.4478777574578
50603	448	843	-61.0746061470255
50604	843	448	-22.4290578487601
50605	448	866	-23.3025898528322
50606	866	448	-43.6825801329858
50607	448	861	-26.7322730621905
50608	861	448	-17.5478578481997
50609	448	871	-81.4156449668531
50610	871	448	-20.942469112399
50611	448	872	-17.338334805189
50612	872	448	-24.5656587103101
50613	448	888	-9.95018495578552
50614	888	448	-23.359422216816
50615	465	796	-5.92506137515906
50616	465	861	-5.92506137515906
50617	465	871	-106.961575126281
50618	871	465	-4.99390932372374
50619	472	572	-13.5167051424161
50620	572	472	-1.02547347037172
50621	472	774	-1.63753509245041
50622	472	785	-1.03659961265912
50623	472	788	-1.43033809841307
50624	472	789	-1.43033809841307
50625	472	791	-1.43033809841307
50626	471	785	-3.13335904337162
50627	471	789	-4.33423831498535
50628	475	771	-11.3818417465989
50629	771	475	-27.2233961232094
50630	475	806	-15.322652225269
50631	806	475	-3.9226452557837
50632	475	807	-13.2338455576801
50633	807	475	-4.47312347017613
50634	475	976	-14.4060339248887
50635	976	475	-7.40960273214468
50636	475	977	-22.6726889556816
50637	977	475	-40.1379380057937
50638	475	1146	-13.2338455576801
50639	1146	475	-1.7367794427176
50640	475	1150	-10.0844526911986
50641	1150	475	-6.41751512245957
50642	475	1234	-35.2337332763004
50643	1234	475	-9.92880088035445
50644	475	1235	-31.8572978833158
50645	1235	475	-4.58302708151635
50646	481	583	-19.2246702147293
50647	583	481	-147.646409253563
50648	481	674	-2.9365993142639
50649	674	481	-7.05592854963044
50650	481	718	-5.45110350351032
50651	718	481	-27.8576617637481
50652	481	728	-2.31797641523722
50653	728	481	-47.3149552320362
50654	481	733	-1.01162556676695
50655	733	481	-4.25111961526857
50656	769	481	-1.03293168417004
50657	481	794	-1.4098490073418
50658	794	481	-13.0889488496364
50659	481	807	-2.9365993142639
50660	807	481	-8.24121485707134
50661	481	857	-5.45110350351032
50662	857	481	-13.0915957722838
50663	481	920	-1.01162556676695
50664	920	481	-1.95995521920145
50665	481	921	-1.01162556676695
50666	921	481	-1.59291013434409
50667	481	1091	-3.81796263629051
50668	1091	481	-17.90246418085
50669	481	1098	-5.45110350351032
50670	1098	481	-43.3658635468436
50671	481	1134	-1.01162556676695
50672	1134	481	-11.9333782392002
50673	1144	481	-3.71349946730075
50674	481	1154	-24.1124433481815
50675	1154	481	-77.0986774491118
50676	481	1161	-2.31797641523722
50677	1161	481	-12.7424765819306
50678	481	1165	-3.81796263629051
50679	1165	481	-22.6133426391151
50680	481	1171	-21.5441019459142
50681	1171	481	-77.1762146067754
50682	481	1172	-9.5068556047674
50683	1172	481	-39.9817006711024
50684	481	1215	-2.31797641523722
50685	1215	481	-25.9734900432039
50686	481	1261	-3.81796263629051
50687	1261	481	-29.7236993691264
50688	481	1265	-11.2665099903139
50689	1265	481	-72.8222087783386
50690	481	1263	-5.84038578524215
50691	1263	481	-18.6512550622028
50692	481	1270	-10.3523075060007
50693	1270	481	-26.0385014507384
50694	1271	481	-1.01409412867802
50695	1290	481	-1.08097241077424
50696	487	694	-17.4336535541034
50697	694	487	-2.32710931541939
50698	487	791	-4.04177018828987
50699	487	890	-6.56552027728918
50700	487	927	-1.99395347731728
50701	487	943	-3.21669808066781
50702	487	1068	-17.4336535541034
50703	1068	487	-3.20396584210433
50704	487	1147	-6.56552027728918
50705	487	1298	-17.4336535541034
50706	1298	487	-12.9933061008709
50707	488	673	-42.1251039570108
50708	673	488	-20.5055692231074
50709	488	677	-42.1251039570108
50710	677	488	-33.2204232720773
50711	488	769	-6.80360262065189
50712	769	488	-3.76165536842946
50713	488	943	-56.9971926695397
50714	943	488	-20.8481463518228
50715	488	1111	-184.157037553728
50716	1111	488	-126.192704508567
50717	488	1263	-3.69288993892424
50718	1263	488	-2.66522773201272
50719	489	583	-41.3345491897832
50720	583	489	-324.999074182332
50721	489	664	-41.0553760173225
50722	664	489	-72.3055718918221
50723	489	674	-8.56384954545026
50724	674	489	-22.9091804765068
50725	489	677	-41.0553760173225
50726	677	489	-147.638575516337
50727	489	718	-17.2698312406022
50728	718	489	-98.6068437674594
50729	489	722	-4.89748910924655
50730	722	489	-55.1798266010825
50731	814	489	-10.4533264801656
50732	489	857	-4.89748910924655
50733	857	489	-13.0915957722838
50734	489	923	-3.43007399099925
50735	923	489	-12.7222145728612
50736	489	943	-10.8053356313677
50737	943	489	-20.8481463518228
50738	489	1043	-1.0843527651352
50739	1043	489	-3.83542363525425
50740	489	1060	-41.0553760173225
50741	1060	489	-79.2034660276819
50742	489	1110	-4.89748910924655
50743	1110	489	-44.3146627713092
50744	489	1111	-41.0553760173225
50745	1111	489	-126.192704508567
50746	489	1134	-3.43007399099925
50747	1134	489	-45.439244422335
50748	489	1154	-3.91561906474407
50749	1154	489	-14.6699918014989
50750	489	1165	-3.43007399099925
50751	1165	489	-22.6133426391151
50752	489	1171	-41.0553760173225
50753	1171	489	-151.624484561676
50754	489	1265	-7.35287749435634
50755	1265	489	-53.0226217805042
50756	489	1263	-6.34114010002704
50757	1263	489	-22.5405461886624
50758	1270	489	-1.99047061374288
50759	494	977	-137.088798508006
50760	977	494	-6.99254927283254
50761	520	787	-89.1934377205843
50762	787	520	-3.40041999446745
50763	520	796	-105.566785496435
50764	796	520	-2.39493108996532
50765	521	871	-234.237133665336
50766	871	521	-2.38912086544425
50767	522	777	-10.8357735154144
50768	777	522	-1.14482431698748
50769	522	783	-10.8357735154144
50770	783	522	-1.14751148234405
50771	522	787	-58.3011833549117
50772	787	522	-6.75695392307881
50773	522	788	-6.52211694100337
50774	522	789	-24.5194693393228
50775	522	791	-6.52211694100337
50776	522	796	-33.671484879373
50777	796	522	-2.39493108996532
50778	522	798	-5.15260205765902
50779	798	522	-3.17939924199486
50780	524	777	-46.6962664092425
50781	777	524	-4.26036177357245
50782	524	787	-226.269990709732
50783	787	524	-20.1935494648752
50784	524	789	-27.679118232694
50785	524	796	-38.0005075717439
50786	796	524	-2.39493108996532
50787	524	798	-21.7616075666483
50788	798	524	-11.5784559357025
50789	525	703	-34.6868932867118
50790	703	525	-196.983589573501
50791	525	781	-6.3576607303055
50792	781	525	-23.0388318385424
50793	525	785	-41.3962556888192
50794	785	525	-9.50465395049178
50795	525	787	-45.1139786372064
50796	787	525	-20.1935494648752
50797	525	789	-20.2661573229344
50798	789	525	-2.73265962539768
50799	525	796	-8.74399841468
50800	796	525	-2.39493108996532
50801	525	798	-4.99337944767197
50802	798	525	-11.5784559357025
50803	525	871	-70.6291755723795
50804	871	525	-8.41762997477141
50805	526	777	-45.7762217893333
50806	777	526	-5.35595605664833
50807	526	778	-4.26808249412062
50808	526	783	-22.6553229580722
50809	783	526	-2.7063490899044
50810	526	785	-9.77522422820257
50811	526	789	-135.733574954087
50812	789	526	-4.84130210895627
50813	526	791	-3.7121347321761
50814	526	796	-37.399560755205
50815	796	526	-3.02302974090596
50816	526	798	-2.94456391052235
50817	798	526	-2.08431965322034
50818	526	1238	-16.878095125747
50819	1238	526	-108.859827726268
50820	519	552	-1.6269447848508
50821	519	777	-11.4385048785162
50822	777	519	-4.26036177357245
50823	519	778	-25.1411100788591
50824	778	519	-15.3000717171393
50825	519	783	-11.4385048785162
50826	783	519	-4.27037318229355
50827	519	785	-4.79345004585914
50828	785	519	-1.09878147927079
50829	519	787	-48.0683490701406
50830	787	519	-20.1935494648752
50831	519	789	-122.298794243449
50832	789	519	-14.4625641188129
50833	519	796	-9.29457419062174
50834	796	519	-2.39493108996532
50835	519	798	-5.30807526928334
50836	798	519	-11.5784559357025
50837	519	843	-9.29457419062174
50838	843	519	-1.62707026522361
50839	519	871	-167.486806250546
50840	871	519	-20.942469112399
50841	529	778	-5.81270713174917
50842	778	529	-4.83815694073406
50843	529	789	-5.01902973303265
50844	529	798	-3.94174974990752
50845	798	529	-11.5784559357025
50846	529	841	-15.7553566123437
50847	841	529	-12.4478777574578
50848	529	843	-135.151645825658
50849	843	529	-32.965095047064
50850	529	861	-6.90369723423622
50851	861	529	-2.89622571463468
50852	529	871	-126.172624197235
50853	871	529	-20.942469112399
50854	530	556	-76.2407883032882
50855	556	530	-8.3104921589185
50856	530	778	-28.3772942989751
50857	778	530	-4.83815694073406
50858	530	781	-24.5194693393228
50859	781	530	-23.0388318385424
50860	530	787	-28.3772942989751
50861	787	530	-3.40041999446745
50862	530	789	-24.5194693393228
50863	530	791	-24.5194693393228
50864	791	530	-3.21669745066582
50865	530	807	-41.3858346913551
50866	807	530	-8.24121485707134
50867	530	1234	-131.236732855476
50868	1234	530	-22.0392705110749
50869	531	783	-37.158830366751
50870	783	531	-4.27037318229355
50871	531	787	-172.629107018927
50872	787	531	-20.1935494648752
50873	531	798	-17.2971741498686
50874	798	531	-11.5784559357025
50875	532	560	-12.4885609675899
50876	560	532	-5.45943969385546
50877	532	787	-21.5662196284517
50878	787	532	-3.91134284781101
50879	532	789	-11.8622806515921
50880	532	796	-16.0516641454067
50881	796	532	-1.74138837813182
50882	532	798	-4.78329980634569
50883	798	532	-4.43521001923725
50884	532	841	-4.63017742069364
50885	841	532	-1.15918397192585
50886	532	843	-59.8518516373089
50887	843	532	-4.23173966514964
50888	532	861	-2.23829189779414
50889	532	871	-311.506267751893
50890	871	532	-13.8704431888418
50891	532	1073	-4.63017742069364
50892	1073	532	-5.9010574625817
50893	532	1123	-7.18550891059628
50894	1123	532	-2.22137837804011
50895	533	787	-152.247238275885
50896	787	533	-10.7428797429497
50897	533	789	-37.2791575989583
50898	533	798	-29.3225838995294
50899	798	533	-11.5784559357025
50900	534	787	-96.1406125799319
50901	787	534	-10.7428797429497
50902	534	789	-24.5194693393228
50903	534	871	-276.643388808038
50904	871	534	-8.41762997477141
50905	536	777	-75.8583651071442
50906	777	536	-4.26036177357245
50907	536	789	-45.0844601621367
50908	536	796	-224.930675808502
50909	796	536	-7.63732254963311
50910	536	798	-35.4750826428809
50911	798	536	-11.5784559357025
50912	539	789	-109.68908501495
50913	789	539	-2.73265962539768
50914	539	796	-43.6040616744369
50915	796	539	-2.39493108996532
50916	539	871	-361.775337975661
50917	871	539	-8.41762997477141
50918	540	871	-361.775337975661
50919	871	540	-8.41762997477141
50920	540	1289	-12.0651658904126
50921	1289	540	-1.3444904709442
50922	541	778	-9.2891355522937
50923	778	541	-4.83815694073406
50924	541	783	-13.5742161718375
50925	783	541	-4.27037318229355
50926	541	787	-9.2891355522937
50927	787	541	-3.40041999446745
50928	541	789	-8.02163637267424
50929	541	843	-161.176284716601
50930	843	541	-22.4290578487601
50931	541	871	-197.26573510725
50932	871	541	-20.942469112399
50933	541	945	-3.03626169816734
50934	945	541	-1.67146122065661
50935	543	777	-12.2067339111589
50936	777	543	-4.26036177357245
50937	543	778	-26.8659675147202
50938	778	543	-15.3000717171393
50939	543	785	-5.11590162861715
50940	785	543	-1.09878147927079
50941	543	787	-26.8659675147202
50942	787	543	-10.7428797429497
50943	543	789	-7.21261334866198
50944	543	798	-5.66510156684393
50945	798	543	-11.5784559357025
50946	543	843	-9.91913863063276
50947	843	543	-1.62707026522361
50948	543	871	-178.213274715453
50949	871	543	-20.942469112399
50950	543	1271	-8.35251863836986
50951	1271	543	-3.72046086873899
50952	544	777	-46.5433798157686
50953	777	544	-13.8106381522661
50954	544	778	-31.1387663729176
50955	778	544	-15.3000717171393
50956	544	783	-46.5433798157686
50957	783	544	-13.8431700623086
50958	544	785	-18.7381566103406
50959	785	544	-3.39802179971291
50960	544	787	-59.8240134507594
50961	787	544	-20.1935494648752
50962	544	788	-8.33320441937481
50963	788	544	-3.19870974264786
50964	544	789	-80.4833730514623
50965	789	544	-7.83307512712639
50966	544	791	-8.33320441937481
50967	791	544	-3.21669745066582
50968	544	796	-11.459145059568
50969	796	544	-2.39493108996532
50970	544	798	-6.54561463698362
50971	798	544	-11.5784559357025
50972	545	550	-23.7930177281332
50973	550	545	-9.94903135441827
50974	545	551	-50.6454869729492
50975	551	545	-9.52084695598142
50976	545	578	-25.7688168642501
50977	578	545	-10.7978276668711
50978	545	629	-2.82440505683756
50979	629	545	-13.0346598318343
50980	545	640	-1.1577637045975
50981	545	674	-1.1577637045975
50982	706	545	-3.44604602984168
50983	711	545	-1.66042592982584
50984	545	720	-1.94835074888181
50985	720	545	-18.9665102947843
50986	545	791	-5.85470014308643
50987	791	545	-2.40838693347125
50988	792	545	-1.42802502562449
50989	545	794	-1.94835074888181
50990	794	545	-4.06640224866263
50991	545	803	-11.123899697632
50992	803	545	-7.25910896638434
50993	545	807	-1.1577637045975
50994	545	814	-4.82995083448775
50995	814	545	-11.193236416467
50996	926	545	-1.70523099581301
50997	973	545	-4.97056581003124
50998	545	1154	-7.65047419068915
50999	1154	545	-5.69424528347141
51000	545	1155	-3.94094346022882
51001	1155	545	-5.35848489971054
51002	545	1161	-2.95761629274339
51003	1161	545	-3.65125408038868
51004	1170	545	-1.73859825815881
51005	545	1220	-3.79373683229924
51006	1220	545	-21.1252517499606
51007	545	1226	-9.03530713823974
51008	1226	545	-9.14406754911418
51009	545	1270	-84.5727621272807
51010	1270	545	-44.5269697879752
51011	545	1271	-14.129198062958
51012	1271	545	-5.82045339378824
51013	1294	545	-11.00965496593
51014	546	550	-5.10006257948267
51015	550	546	-3.14358627011529
51016	546	551	-86.1626178131674
51017	551	546	-24.0947361914327
51018	546	578	-7.17336484123616
51019	578	546	-4.47401432967105
51020	546	640	-1.20520382763134
51021	546	646	-2.03863588686282
51022	546	673	-9.60182958154837
51023	673	546	-6.92327372487613
51024	546	683	-3.11502144071321
51025	683	546	-3.1662298948524
51026	546	718	-6.23095176289443
51027	718	546	-10.7258588809523
51028	722	546	-1.88269350995215
51029	546	774	-10.7848510654368
51030	774	546	-7.90172407474308
51031	546	778	-1.6623853814528
51032	778	546	-1.32434589540579
51033	546	788	-4.08790358332819
51034	788	546	-2.49210197218969
51035	790	546	-1.11194764491496
51036	546	791	-8.26858327041836
51037	791	546	-5.069182821044
51038	546	792	-2.00447213473677
51039	792	546	-6.74796799837199
51040	546	794	-2.03863588686282
51041	794	546	-6.34098280055187
51042	546	803	-17.2271521418246
51043	803	546	-16.8694077264539
51044	546	814	-6.39623530503048
51045	814	546	-22.2617962656685
51046	546	815	-14.1635923235927
51047	815	546	-15.999998738325
51048	822	546	-1.62273348394665
51049	546	979	-2.78835243222573
51050	979	546	-9.52714741575944
51051	1044	546	-1.97005811358739
51052	1047	546	-1.7058024024933
51053	1073	546	-2.17679580455582
51054	546	1140	-1.02253948687172
51055	1154	546	-1.11088881450445
51056	546	1170	-9.60182958154837
51057	1170	546	-32.4667702922486
51058	546	1226	-6.11132511902898
51059	1226	546	-9.10695330031559
51060	546	1262	-3.98165985364449
51061	1262	546	-2.80678077862906
51062	546	1270	-30.175985178348
51063	1270	546	-24.7957498537365
51064	548	550	-6.86827967605881
51065	550	548	-2.53639744878283
51066	548	551	-85.1992930610625
51067	551	548	-14.1074699043347
51068	548	578	-1.00835510660351
51069	629	548	-2.2403082934171
51070	548	640	-3.16086513313376
51071	548	674	-3.16086513313376
51072	674	548	-1.50723826916371
51073	548	681	-1.15815023552723
51074	681	548	-1.49721706603967
51075	548	780	-6.08128363405064
51076	780	548	-19.6558354948694
51077	548	803	-8.93823282845635
51078	803	548	-5.16881059687355
51079	548	945	-1.20696157464591
51080	548	946	-1.04818952552568
51081	951	548	-4.2826996576905
51082	973	548	-6.24136093402709
51083	1081	548	-3.75154270020844
51084	548	1150	-2.70714958880302
51085	1150	548	-2.84894514189097
51086	548	1154	-36.3255958397264
51087	1154	548	-22.5016921089551
51088	548	1161	-1.15815023552723
51089	1161	548	-1.26435713221992
51090	1175	548	-1.40766123290907
51091	548	1227	-1.15815023552723
51092	1227	548	-4.37138772148149
51093	548	1255	-15.7372136296971
51094	1255	548	-86.5263717656394
51095	548	1270	-47.2741681584179
51096	1270	548	-22.4106324937814
51097	548	1271	-12.8181040124338
51098	1271	548	-4.69621835916872
51099	548	1294	-2.74069277838663
51100	1294	548	-56.3015443160451
51101	550	555	-8.6693939471222
51102	555	550	-7.29977154647771
51103	550	571	-7.50860874708428
51104	571	550	-4.31107063343377
51105	550	572	-11.6311371120608
51106	572	550	-8.36361201059765
51107	550	580	-1.46795460268299
51108	580	550	-1.51556600870679
51109	550	640	-8.6693939471222
51110	640	550	-3.47057301332156
51111	550	641	-3.46333536399519
51112	641	550	-1.57213242161201
51113	550	642	-25.8731264812836
51114	642	550	-10.0208323642042
51115	550	635	-5.46461076415115
51116	635	550	-11.0895432277298
51117	550	646	-3.46333536399519
51118	646	550	-2.62224794588581
51119	550	680	-25.5040710149679
51120	680	550	-105.508914320632
51121	550	678	-1.46795460268299
51122	678	550	-32.1425501531637
51123	550	714	-10.9138728247165
51124	714	550	-23.0100788285124
51125	725	550	-3.63260946650964
51126	810	550	-1.00963261681641
51127	550	909	-7.88660835039041
51128	909	550	-13.1265708063216
51129	550	943	-2.95918755437673
51130	943	550	-2.77486360300304
51131	550	1147	-8.6693939471222
51132	1147	550	-5.35024518247679
51133	550	1150	-3.30341621704415
51134	1150	550	-9.41596481767193
51135	550	1178	-5.46461076415115
51136	1178	550	-84.6434096975693
51137	550	1249	-1.99792932991606
51138	1249	550	-6.23972725938024
51139	1300	550	-1.06150942731862
51140	551	572	-11.2892907007724
51141	572	551	-17.8616775153494
51142	551	598	-6.46769800005945
51143	598	551	-111.137929675441
51144	551	649	-3.2450095638276
51145	649	551	-74.890794187484
51146	672	551	-5.59778970117774
51147	551	678	-6.61289256228163
51148	678	551	-370.961204924033
51149	551	714	-19.3549171151302
51150	714	551	-90.8608294344501
51151	725	551	-4.61845467022118
51152	551	769	-14.6767207907148
51153	769	551	-42.8391874359579
51154	1037	551	-10.7094049672505
51155	551	1071	-1.67441792366171
51156	1071	551	-2.22281442334678
51157	1096	551	-3.81247328611888
51158	1110	551	-5.22041670950116
51159	551	1111	-3.2450095638276
51160	1111	551	-11.3073805081213
51161	1123	551	-2.84986666905677
51162	551	1140	-2.14628770943838
51163	1140	551	-7.22162444585903
51164	551	1147	-18.2742183602087
51165	1147	551	-24.7765503598349
51166	551	1146	-1.15722551604401
51167	1146	551	-1.49000300275599
51168	551	1149	-3.5953971172653
51169	1149	551	-7.83926827790734
51170	551	1150	-1.2160866434188
51171	1150	551	-7.58809927334181
51172	551	1185	-6.61289256228163
51173	1185	551	-31.4833428026384
51174	551	1186	-3.2450095638276
51175	1186	551	-98.1404001776751
51176	1206	551	-5.00257828043885
51177	551	1249	-6.64922223011792
51178	1249	551	-46.4076691424342
51179	551	1252	-5.92656467587827
51180	1252	551	-41.9446871866131
51181	551	1258	-2.02730424718234
51182	1258	551	-76.718954483374
51183	551	1277	-9.08230159161121
51184	1277	551	-21.2250375959213
51185	1286	551	-1.1628695502554
51186	551	1289	-5.20062233179065
51187	1289	551	-12.4367116751273
51188	552	582	-1.27590697814941
51189	552	604	-31.4472191817082
51190	604	552	-20.033834149772
51191	552	662	-6.63070896443496
51192	662	552	-8.66999641434546
51193	552	664	-3.0250011377447
51194	664	552	-2.91490402643416
51195	552	677	-6.90670899613887
51196	677	552	-15.2335706687504
51197	552	721	-3.0250011377447
51198	721	552	-2.93456219126056
51199	552	777	-1.90391005280991
51200	777	552	-1.61864536060264
51201	552	779	-4.69712371796416
51202	779	552	-22.6797691823539
51203	781	552	-1.36206559342542
51204	552	783	-1.18333035650192
51205	783	552	-1.00535971145583
51206	552	788	-11.9691401610709
51207	788	552	-13.5611847834024
51208	552	789	-9.74704135427337
51209	789	552	-2.85986668370639
51210	790	552	-1.65675516571134
51211	798	552	-3.84152354079523
51212	814	552	-1.24080754931308
51213	552	815	-8.85122470090564
51214	815	552	-18.831064300214
51215	945	552	-1.27827479587222
51216	552	979	-4.35835823836401
51217	979	552	-29.98083918976
51218	552	992	-3.08360015503382
51219	992	552	-4.98138175673569
51220	1029	552	-1.5772045023919
51221	552	1038	-1.12109833137084
51222	1038	552	-7.11821947256668
51223	1043	552	-1.74991316899901
51224	552	1054	-5.88081793449613
51225	1054	552	-10.0676765110814
51226	552	1055	-15.9659138862566
51227	1055	552	-34.3823024763383
51228	552	1057	-18.4106490678253
51229	1057	552	-25.3573828197973
51230	552	1058	-12.4196674953047
51231	1058	552	-24.3847960571443
51232	552	1060	-1.39374255513383
51233	1060	552	-1.46708933862398
51234	552	1059	-13.5845169077505
51235	1059	552	-17.6626897545593
51236	552	1066	-2.17281939010412
51237	1066	552	-4.3409169340525
51238	552	1068	-1.39374255513383
51239	1068	552	-3.35791851666274
51240	552	1069	-17.1807199470217
51241	1069	552	-39.2593356363111
51242	552	1071	-2.66896646992153
51243	1071	552	-1.76000521801621
51244	552	1089	-3.93363027032264
51245	1089	552	-13.965806417829
51246	552	1091	-1.48472952742204
51247	1091	552	-4.13728754770745
51248	552	1099	-3.0250011377447
51249	1099	552	-10.0551858764356
51250	552	1111	-10.1472916605461
51251	1111	552	-19.2378331515697
51252	1133	552	-3.66342539441239
51253	552	1135	-7.35944748507188
51254	1135	552	-37.1150282138581
51255	552	1140	-8.68415931766155
51256	1140	552	-13.9013935190613
51257	552	1154	-6.5316549949379
51258	1154	552	-13.5005650703081
51259	552	1155	-1.30133003411643
51260	1155	552	-4.71968225803777
51261	1167	552	-7.08856499044484
51262	1188	552	-3.50695663799299
51263	552	1225	-3.93363027032264
51264	1225	552	-9.0490515775455
51265	1242	552	-1.9233417118237
51266	1252	552	-1.63753510883751
51267	1265	552	-3.08377245695501
51268	1263	552	-1.79136052939239
51269	552	1266	-2.2861037634336
51270	1266	552	-5.83072685877164
51271	552	1270	-2.15350321550998
51272	1270	552	-3.24983658948826
51273	1298	552	-7.14950293993042
51274	558	789	-5.63365449213059
51275	558	1017	-90.6742176888063
51276	1017	558	-5.59523334995176
51277	558	1027	-90.6742176888063
51278	1027	558	-6.45111487030414
51279	558	1089	-23.9807316185305
51280	1089	558	-3.6378647992657
51281	560	777	-10.798302008764
51282	777	560	-3.89365688758065
51283	560	788	-3.3200826059435
51284	788	560	-1.52786604754149
51285	560	789	-3.3200826059435
51286	560	796	-1.23789383069679
51287	560	927	-1.62185682815565
51288	927	560	-1.48418449579424
51289	560	987	-2.58320495902356
51290	987	560	-1.86235177179676
51291	560	992	-1.49812997338965
51292	992	560	-1.01404190083396
51293	560	1017	-51.1559213189828
51294	1017	560	-29.9766794128939
51295	560	1020	-51.1559213189828
51296	1020	560	-25.1705714939076
51297	560	1022	-51.1559213189828
51298	1022	560	-21.3970882106242
51299	560	1102	-1.49812997338965
51300	1102	560	-3.68551872408075
51301	561	789	-10.335727126303
51302	562	777	-10.8251668300073
51303	562	789	-6.69904422244845
51304	562	814	-1.13852090362831
51305	562	1017	-28.1348400355136
51306	1017	562	-2.88444222571351
51307	562	1045	-2.68989387192235
51308	557	789	-157.423307871648
51309	789	557	-1.73985014391462
51310	563	787	-7.59629747662618
51311	563	789	-24.5610992779075
51312	563	1150	-5.87641132267462
51313	564	777	-5.80319107217085
51314	564	783	-69.2326781554217
51315	783	564	-6.15753641900076
51316	564	785	-18.6430296798187
51317	785	564	-1.03639219366604
51318	564	787	-4.0858990401735
51319	564	789	-13.0345080493197
51320	564	1147	-5.80319107217085
51321	565	1017	-138.97028198473
51322	1017	565	-22.2472668264379
51323	566	783	-8.98693970894326
51324	566	789	-5.47799035216263
51325	566	1289	-25.5370503069409
51326	1289	566	-2.68791239989998
51327	630	555	-3.14828639111159
51328	555	647	-1.23756154021974
51329	647	555	-1.03452636228467
51330	656	555	-7.86534637132868
51331	555	664	-9.27185651055576
51332	664	555	-9.67693648944369
51333	555	677	-28.9064397687161
51334	677	555	-66.1166265775604
51335	555	692	-3.30683785372701
51336	692	555	-48.5656030002688
51337	555	721	-1.23756154021974
51338	721	555	-1.29480864518939
51339	555	769	-39.4397847684314
51340	769	555	-61.6309056744027
51341	555	785	-3.1489279672597
51342	785	555	-1.78753476897316
51343	555	806	-2.72254435667627
51344	806	555	-3.71068474542123
51345	555	810	-12.2988041178215
51346	810	555	-21.3186375628395
51347	555	814	-21.1332103139898
51348	814	555	-146.618697369892
51349	555	815	-2.91902068997849
51350	815	555	-6.19722545383205
51351	555	1110	-21.7759498339497
51352	1110	555	-120.554904059018
51353	555	1111	-37.2916896350073
51354	1111	555	-71.842045135833
51355	1126	555	-26.3637065576048
51356	555	1133	-1.38965213218512
51357	1133	555	-12.0821673239927
51358	555	1225	-4.60589802296865
51359	1225	555	-11.0895432277298
51360	555	1265	-1.12701514199683
51361	1265	555	-4.65796141841168
51362	1266	555	-1.25953663346094
51363	556	583	-1.35122248512652
51364	583	556	-6.72352483723429
51365	556	662	-1.35122248512652
51366	662	556	-1.90563600714434
51367	556	664	-29.3084055518598
51368	664	556	-31.4186492838547
51369	556	683	-2.14937008129324
51370	683	556	-4.31378481560228
51371	556	726	-2.14937008129324
51372	726	556	-8.94946128078046
51373	556	736	-2.14937008129324
51374	736	556	-26.7082218152072
51375	556	739	-2.14937008129324
51376	739	556	-4.59728717863553
51377	556	806	-4.59875292549865
